id,document_id,state,county,municipality,vendor_raw,vendor_normalized,contract_period_raw,fiscal_year,fill_type,volume_tons,price_per_ton,line_total,contract_terms,source_page,extraction_method,extraction_confidence,normalized_confidence,confidence_score,review_status,review_notes,extracted_at,source_url,source_file,retrieval_date,doc_state,contract_reference,contract_period_start,contract_period_end
3690,1,MI,Ionia,IONIA COUNTY ROAD COMMISSION,Detroit Salt,Detroit Salt,,2027,seasonal_fill,1200.0,73.24,87888.0,,41,deterministic_pdf,0.92,0.92,0.92,auto_accepted,,2026-08-27 20:03:49,https://www.michigan.gov/dtmb/-/media/Project/Websites/dtmb/Procurement/Contracts/MiDEAL/002/260000000712.pdf?rev=8d4ed14d634d466fa9207bb1d92c2458&hash=AAB40CFD3A7E1C61C7C17CA7044DBB4B,/Users/arshnoorkaur/Downloads/road_salt_tracker/data/raw/MI/doc_1.pdf,2026-08-27,MI,260000000712,2026-10-01,2027-09-30
3691,1,MI,Ionia,IONIA COUNTY ROAD COMMISSION,Detroit Salt,Detroit Salt,,2027,seasonal_fill,600.0,73.24,43944.0,,41,deterministic_pdf,0.92,0.92,0.92,auto_accepted,,2026-08-27 20:03:49,https://www.michigan.gov/dtmb/-/media/Project/Websites/dtmb/Procurement/Contracts/MiDEAL/002/260000000712.pdf?rev=8d4ed14d634d466fa9207bb1d92c2458&hash=AAB40CFD3A7E1C61C7C17CA7044DBB4B,/Users/arshnoorkaur/Downloads/road_salt_tracker/data/raw/MI/doc_1.pdf,2026-08-27,MI,260000000712,2026-10-01,2027-09-30
3692,1,MI,Arenac,ARENAC COUNTY ROAD COMMISSION,Detroit Salt,Detroit Salt,,2027,seasonal_fill,500.0,67.55,33775.0,,41,deterministic_pdf,0.92,0.92,0.92,auto_accepted,,2026-08-27 20:03:49,https://www.michigan.gov/dtmb/-/media/Project/Websites/dtmb/Procurement/Contracts/MiDEAL/002/260000000712.pdf?rev=8d4ed14d634d466fa9207bb1d92c2458&hash=AAB40CFD3A7E1C61C7C17CA7044DBB4B,/Users/arshnoorkaur/Downloads/road_salt_tracker/data/raw/MI/doc_1.pdf,2026-08-27,MI,260000000712,2026-10-01,2027-09-30
3693,1,MI,Arenac,SAGINAW CHIPPEWA INDIAN TRIBE,Detroit Salt,Detroit Salt,,2027,seasonal_fill,200.0,67.55,13510.0,,41,deterministic_pdf,0.92,0.92,0.92,auto_accepted,,2026-08-27 20:03:49,https://www.michigan.gov/dtmb/-/media/Project/Websites/dtmb/Procurement/Contracts/MiDEAL/002/260000000712.pdf?rev=8d4ed14d634d466fa9207bb1d92c2458&hash=AAB40CFD3A7E1C61C7C17CA7044DBB4B,/Users/arshnoorkaur/Downloads/road_salt_tracker/data/raw/MI/doc_1.pdf,2026-08-27,MI,260000000712,2026-10-01,2027-09-30
3694,1,MI,Arenac,"STANDISH, CITY OF",Detroit Salt,Detroit Salt,,2027,seasonal_fill,200.0,67.55,13510.0,,41,deterministic_pdf,0.92,0.92,0.92,auto_accepted,,2026-08-27 20:03:49,https://www.michigan.gov/dtmb/-/media/Project/Websites/dtmb/Procurement/Contracts/MiDEAL/002/260000000712.pdf?rev=8d4ed14d634d466fa9207bb1d92c2458&hash=AAB40CFD3A7E1C61C7C17CA7044DBB4B,/Users/arshnoorkaur/Downloads/road_salt_tracker/data/raw/MI/doc_1.pdf,2026-08-27,MI,260000000712,2026-10-01,2027-09-30
3695,1,MI,Bay,"AUBURN, CITY OF",Detroit Salt,Detroit Salt,,2027,seasonal_fill,100.0,62.68,6268.0,,41,deterministic_pdf,0.92,0.92,0.92,auto_accepted,,2026-08-27 20:03:49,https://www.michigan.gov/dtmb/-/media/Project/Websites/dtmb/Procurement/Contracts/MiDEAL/002/260000000712.pdf?rev=8d4ed14d634d466fa9207bb1d92c2458&hash=AAB40CFD3A7E1C61C7C17CA7044DBB4B,/Users/arshnoorkaur/Downloads/road_salt_tracker/data/raw/MI/doc_1.pdf,2026-08-27,MI,260000000712,2026-10-01,2027-09-30
3696,1,MI,Bay,BAY COUNTY ROAD COMMISSION,Detroit Salt,Detroit Salt,,2027,seasonal_fill,2000.0,62.68,125360.0,,41,deterministic_pdf,0.92,0.92,0.92,auto_accepted,,2026-08-27 20:03:49,https://www.michigan.gov/dtmb/-/media/Project/Websites/dtmb/Procurement/Contracts/MiDEAL/002/260000000712.pdf?rev=8d4ed14d634d466fa9207bb1d92c2458&hash=AAB40CFD3A7E1C61C7C17CA7044DBB4B,/Users/arshnoorkaur/Downloads/road_salt_tracker/data/raw/MI/doc_1.pdf,2026-08-27,MI,260000000712,2026-10-01,2027-09-30
3697,1,MI,Bay,BAY COUNTY ROAD COMMISSION,Detroit Salt,Detroit Salt,,2027,seasonal_fill,1000.0,62.68,62680.0,,41,deterministic_pdf,0.92,0.92,0.92,auto_accepted,,2026-08-27 20:03:49,https://www.michigan.gov/dtmb/-/media/Project/Websites/dtmb/Procurement/Contracts/MiDEAL/002/260000000712.pdf?rev=8d4ed14d634d466fa9207bb1d92c2458&hash=AAB40CFD3A7E1C61C7C17CA7044DBB4B,/Users/arshnoorkaur/Downloads/road_salt_tracker/data/raw/MI/doc_1.pdf,2026-08-27,MI,260000000712,2026-10-01,2027-09-30
3698,1,MI,Bay,DELTA COLLEGE,Detroit Salt,Detroit Salt,,2027,seasonal_fill,50.0,62.68,3134.0,,41,deterministic_pdf,0.92,0.92,0.92,auto_accepted,,2026-08-27 20:03:49,https://www.michigan.gov/dtmb/-/media/Project/Websites/dtmb/Procurement/Contracts/MiDEAL/002/260000000712.pdf?rev=8d4ed14d634d466fa9207bb1d92c2458&hash=AAB40CFD3A7E1C61C7C17CA7044DBB4B,/Users/arshnoorkaur/Downloads/road_salt_tracker/data/raw/MI/doc_1.pdf,2026-08-27,MI,260000000712,2026-10-01,2027-09-30
3699,1,MI,Bay,"ESSEXVILLE, CITY OF",Detroit Salt,Detroit Salt,,2027,seasonal_fill,50.0,62.68,3134.0,,41,deterministic_pdf,0.92,0.92,0.92,auto_accepted,,2026-08-27 20:03:49,https://www.michigan.gov/dtmb/-/media/Project/Websites/dtmb/Procurement/Contracts/MiDEAL/002/260000000712.pdf?rev=8d4ed14d634d466fa9207bb1d92c2458&hash=AAB40CFD3A7E1C61C7C17CA7044DBB4B,/Users/arshnoorkaur/Downloads/road_salt_tracker/data/raw/MI/doc_1.pdf,2026-08-27,MI,260000000712,2026-10-01,2027-09-30
3700,1,MI,Bay,"BAY CITY, CITY OF",Detroit Salt,Detroit Salt,,2027,seasonal_fill,100.0,62.68,6268.0,,41,deterministic_pdf,0.92,0.92,0.92,auto_accepted,,2026-08-27 20:03:49,https://www.michigan.gov/dtmb/-/media/Project/Websites/dtmb/Procurement/Contracts/MiDEAL/002/260000000712.pdf?rev=8d4ed14d634d466fa9207bb1d92c2458&hash=AAB40CFD3A7E1C61C7C17CA7044DBB4B,/Users/arshnoorkaur/Downloads/road_salt_tracker/data/raw/MI/doc_1.pdf,2026-08-27,MI,260000000712,2026-10-01,2027-09-30
3701,1,MI,Clare,MID MICHIGAN COMMUNITY COLLEGE,Detroit Salt,Detroit Salt,,2027,seasonal_fill,50.0,68.51,3425.5,,41,deterministic_pdf,0.92,0.92,0.92,auto_accepted,,2026-08-27 20:03:49,https://www.michigan.gov/dtmb/-/media/Project/Websites/dtmb/Procurement/Contracts/MiDEAL/002/260000000712.pdf?rev=8d4ed14d634d466fa9207bb1d92c2458&hash=AAB40CFD3A7E1C61C7C17CA7044DBB4B,/Users/arshnoorkaur/Downloads/road_salt_tracker/data/raw/MI/doc_1.pdf,2026-08-27,MI,260000000712,2026-10-01,2027-09-30
3702,1,MI,Clare,"FARWELL, VILLAGE OF",Detroit Salt,Detroit Salt,,2027,seasonal_fill,50.0,68.51,3425.5,,41,deterministic_pdf,0.92,0.92,0.92,auto_accepted,,2026-08-27 20:03:49,https://www.michigan.gov/dtmb/-/media/Project/Websites/dtmb/Procurement/Contracts/MiDEAL/002/260000000712.pdf?rev=8d4ed14d634d466fa9207bb1d92c2458&hash=AAB40CFD3A7E1C61C7C17CA7044DBB4B,/Users/arshnoorkaur/Downloads/road_salt_tracker/data/raw/MI/doc_1.pdf,2026-08-27,MI,260000000712,2026-10-01,2027-09-30
3703,1,MI,Clare,CLARE COUNTY ROAD COMMISSION,Detroit Salt,Detroit Salt,,2027,seasonal_fill,1000.0,68.51,68510.0,,41,deterministic_pdf,0.92,0.92,0.92,auto_accepted,,2026-08-27 20:03:49,https://www.michigan.gov/dtmb/-/media/Project/Websites/dtmb/Procurement/Contracts/MiDEAL/002/260000000712.pdf?rev=8d4ed14d634d466fa9207bb1d92c2458&hash=AAB40CFD3A7E1C61C7C17CA7044DBB4B,/Users/arshnoorkaur/Downloads/road_salt_tracker/data/raw/MI/doc_1.pdf,2026-08-27,MI,260000000712,2026-10-01,2027-09-30
3704,1,MI,Clare,"CLARE, CITY OF",Detroit Salt,Detroit Salt,,2027,seasonal_fill,150.0,68.51,10276.5,,41,deterministic_pdf,0.92,0.92,0.92,auto_accepted,,2026-08-27 20:03:49,https://www.michigan.gov/dtmb/-/media/Project/Websites/dtmb/Procurement/Contracts/MiDEAL/002/260000000712.pdf?rev=8d4ed14d634d466fa9207bb1d92c2458&hash=AAB40CFD3A7E1C61C7C17CA7044DBB4B,/Users/arshnoorkaur/Downloads/road_salt_tracker/data/raw/MI/doc_1.pdf,2026-08-27,MI,260000000712,2026-10-01,2027-09-30
3705,1,MI,Gladwin,"Beaverton, City of",Detroit Salt,Detroit Salt,,2027,seasonal_fill,100.0,69.98,6998.0,,41,deterministic_pdf,0.92,0.92,0.92,auto_accepted,,2026-08-27 20:03:49,https://www.michigan.gov/dtmb/-/media/Project/Websites/dtmb/Procurement/Contracts/MiDEAL/002/260000000712.pdf?rev=8d4ed14d634d466fa9207bb1d92c2458&hash=AAB40CFD3A7E1C61C7C17CA7044DBB4B,/Users/arshnoorkaur/Downloads/road_salt_tracker/data/raw/MI/doc_1.pdf,2026-08-27,MI,260000000712,2026-10-01,2027-09-30
3706,1,MI,Gladwin,GLADWIN COUNTY ROAD COMMISSION,Detroit Salt,Detroit Salt,,2027,seasonal_fill,1200.0,69.98,83976.0,,41,deterministic_pdf,0.92,0.92,0.92,auto_accepted,,2026-08-27 20:03:49,https://www.michigan.gov/dtmb/-/media/Project/Websites/dtmb/Procurement/Contracts/MiDEAL/002/260000000712.pdf?rev=8d4ed14d634d466fa9207bb1d92c2458&hash=AAB40CFD3A7E1C61C7C17CA7044DBB4B,/Users/arshnoorkaur/Downloads/road_salt_tracker/data/raw/MI/doc_1.pdf,2026-08-27,MI,260000000712,2026-10-01,2027-09-30
3707,1,MI,Gladwin,"GLADWIN, CITY OF",Detroit Salt,Detroit Salt,,2027,seasonal_fill,300.0,69.98,20994.0,,41,deterministic_pdf,0.92,0.92,0.92,auto_accepted,,2026-08-27 20:03:49,https://www.michigan.gov/dtmb/-/media/Project/Websites/dtmb/Procurement/Contracts/MiDEAL/002/260000000712.pdf?rev=8d4ed14d634d466fa9207bb1d92c2458&hash=AAB40CFD3A7E1C61C7C17CA7044DBB4B,/Users/arshnoorkaur/Downloads/road_salt_tracker/data/raw/MI/doc_1.pdf,2026-08-27,MI,260000000712,2026-10-01,2027-09-30
3708,1,MI,Gratiot,"DOC-Central Michigan Correctional Facility -
AGENCY",Detroit Salt,Detroit Salt,,2027,seasonal_fill,100.0,66.55,6655.0,,41,deterministic_pdf,0.92,0.92,0.92,auto_accepted,,2026-08-27 20:03:49,https://www.michigan.gov/dtmb/-/media/Project/Websites/dtmb/Procurement/Contracts/MiDEAL/002/260000000712.pdf?rev=8d4ed14d634d466fa9207bb1d92c2458&hash=AAB40CFD3A7E1C61C7C17CA7044DBB4B,/Users/arshnoorkaur/Downloads/road_salt_tracker/data/raw/MI/doc_1.pdf,2026-08-27,MI,260000000712,2026-10-01,2027-09-30
3709,1,MI,Gratiot,"ST. LOUIS, CITY OF",Detroit Salt,Detroit Salt,,2027,seasonal_fill,50.0,66.55,3327.5,,41,deterministic_pdf,0.92,0.92,0.92,auto_accepted,,2026-08-27 20:03:49,https://www.michigan.gov/dtmb/-/media/Project/Websites/dtmb/Procurement/Contracts/MiDEAL/002/260000000712.pdf?rev=8d4ed14d634d466fa9207bb1d92c2458&hash=AAB40CFD3A7E1C61C7C17CA7044DBB4B,/Users/arshnoorkaur/Downloads/road_salt_tracker/data/raw/MI/doc_1.pdf,2026-08-27,MI,260000000712,2026-10-01,2027-09-30
3710,1,MI,Gratiot,"ITHACA, CITY OF",Detroit Salt,Detroit Salt,,2027,seasonal_fill,200.0,66.55,13310.0,,41,deterministic_pdf,0.92,0.92,0.92,auto_accepted,,2026-08-27 20:03:49,https://www.michigan.gov/dtmb/-/media/Project/Websites/dtmb/Procurement/Contracts/MiDEAL/002/260000000712.pdf?rev=8d4ed14d634d466fa9207bb1d92c2458&hash=AAB40CFD3A7E1C61C7C17CA7044DBB4B,/Users/arshnoorkaur/Downloads/road_salt_tracker/data/raw/MI/doc_1.pdf,2026-08-27,MI,260000000712,2026-10-01,2027-09-30
3711,1,MI,Gratiot,"ALMA, CITY OF",Detroit Salt,Detroit Salt,,2027,seasonal_fill,100.0,66.55,6655.0,,41,deterministic_pdf,0.92,0.92,0.92,auto_accepted,,2026-08-27 20:03:49,https://www.michigan.gov/dtmb/-/media/Project/Websites/dtmb/Procurement/Contracts/MiDEAL/002/260000000712.pdf?rev=8d4ed14d634d466fa9207bb1d92c2458&hash=AAB40CFD3A7E1C61C7C17CA7044DBB4B,/Users/arshnoorkaur/Downloads/road_salt_tracker/data/raw/MI/doc_1.pdf,2026-08-27,MI,260000000712,2026-10-01,2027-09-30
3712,1,MI,Gratiot,GRATIOT COUNTY ROAD COMMISSION,Detroit Salt,Detroit Salt,,2027,seasonal_fill,700.0,66.55,46585.0,,41,deterministic_pdf,0.92,0.92,0.92,auto_accepted,,2026-08-27 20:03:49,https://www.michigan.gov/dtmb/-/media/Project/Websites/dtmb/Procurement/Contracts/MiDEAL/002/260000000712.pdf?rev=8d4ed14d634d466fa9207bb1d92c2458&hash=AAB40CFD3A7E1C61C7C17CA7044DBB4B,/Users/arshnoorkaur/Downloads/road_salt_tracker/data/raw/MI/doc_1.pdf,2026-08-27,MI,260000000712,2026-10-01,2027-09-30
3713,1,MI,Huron,SEBEWAING VILLAGE OF,Detroit Salt,Detroit Salt,,2027,seasonal_fill,50.0,64.89,3244.5,,41,deterministic_pdf,0.92,0.92,0.92,auto_accepted,,2026-08-27 20:03:49,https://www.michigan.gov/dtmb/-/media/Project/Websites/dtmb/Procurement/Contracts/MiDEAL/002/260000000712.pdf?rev=8d4ed14d634d466fa9207bb1d92c2458&hash=AAB40CFD3A7E1C61C7C17CA7044DBB4B,/Users/arshnoorkaur/Downloads/road_salt_tracker/data/raw/MI/doc_1.pdf,2026-08-27,MI,260000000712,2026-10-01,2027-09-30
3714,1,MI,Huron,HURON COUNTY ROAD COMMISSION,Detroit Salt,Detroit Salt,,2027,seasonal_fill,600.0,64.89,38934.0,,41,deterministic_pdf,0.92,0.92,0.92,auto_accepted,,2026-08-27 20:03:49,https://www.michigan.gov/dtmb/-/media/Project/Websites/dtmb/Procurement/Contracts/MiDEAL/002/260000000712.pdf?rev=8d4ed14d634d466fa9207bb1d92c2458&hash=AAB40CFD3A7E1C61C7C17CA7044DBB4B,/Users/arshnoorkaur/Downloads/road_salt_tracker/data/raw/MI/doc_1.pdf,2026-08-27,MI,260000000712,2026-10-01,2027-09-30
3715,1,MI,Huron,HURON COUNTY ROAD COMMISSION,Detroit Salt,Detroit Salt,,2027,seasonal_fill,500.0,64.89,32445.0,,41,deterministic_pdf,0.92,0.92,0.92,auto_accepted,,2026-08-27 20:03:49,https://www.michigan.gov/dtmb/-/media/Project/Websites/dtmb/Procurement/Contracts/MiDEAL/002/260000000712.pdf?rev=8d4ed14d634d466fa9207bb1d92c2458&hash=AAB40CFD3A7E1C61C7C17CA7044DBB4B,/Users/arshnoorkaur/Downloads/road_salt_tracker/data/raw/MI/doc_1.pdf,2026-08-27,MI,260000000712,2026-10-01,2027-09-30
3716,1,MI,Huron,HURON COUNTY ROAD COMMISSION,Detroit Salt,Detroit Salt,,2027,seasonal_fill,350.0,64.89,22711.5,,41,deterministic_pdf,0.92,0.92,0.92,auto_accepted,,2026-08-27 20:03:49,https://www.michigan.gov/dtmb/-/media/Project/Websites/dtmb/Procurement/Contracts/MiDEAL/002/260000000712.pdf?rev=8d4ed14d634d466fa9207bb1d92c2458&hash=AAB40CFD3A7E1C61C7C17CA7044DBB4B,/Users/arshnoorkaur/Downloads/road_salt_tracker/data/raw/MI/doc_1.pdf,2026-08-27,MI,260000000712,2026-10-01,2027-09-30
3717,1,MI,Huron,HURON COUNTY ROAD COMMISSION,Detroit Salt,Detroit Salt,,2027,seasonal_fill,800.0,64.89,51912.0,,41,deterministic_pdf,0.92,0.92,0.92,auto_accepted,,2026-08-27 20:03:49,https://www.michigan.gov/dtmb/-/media/Project/Websites/dtmb/Procurement/Contracts/MiDEAL/002/260000000712.pdf?rev=8d4ed14d634d466fa9207bb1d92c2458&hash=AAB40CFD3A7E1C61C7C17CA7044DBB4B,/Users/arshnoorkaur/Downloads/road_salt_tracker/data/raw/MI/doc_1.pdf,2026-08-27,MI,260000000712,2026-10-01,2027-09-30
3718,1,MI,Huron,HURON COUNTY ROAD COMMISSION,Detroit Salt,Detroit Salt,,2027,seasonal_fill,250.0,64.89,16222.5,,41,deterministic_pdf,0.92,0.92,0.92,auto_accepted,,2026-08-27 20:03:49,https://www.michigan.gov/dtmb/-/media/Project/Websites/dtmb/Procurement/Contracts/MiDEAL/002/260000000712.pdf?rev=8d4ed14d634d466fa9207bb1d92c2458&hash=AAB40CFD3A7E1C61C7C17CA7044DBB4B,/Users/arshnoorkaur/Downloads/road_salt_tracker/data/raw/MI/doc_1.pdf,2026-08-27,MI,260000000712,2026-10-01,2027-09-30
3719,1,MI,Lapeer,NORTH BRANCH AREA SCHOOLS,Detroit Salt,Detroit Salt,,2027,seasonal_fill,50.0,68.79,3439.5,,41,deterministic_pdf,0.92,0.92,0.92,auto_accepted,,2026-08-27 20:03:49,https://www.michigan.gov/dtmb/-/media/Project/Websites/dtmb/Procurement/Contracts/MiDEAL/002/260000000712.pdf?rev=8d4ed14d634d466fa9207bb1d92c2458&hash=AAB40CFD3A7E1C61C7C17CA7044DBB4B,/Users/arshnoorkaur/Downloads/road_salt_tracker/data/raw/MI/doc_1.pdf,2026-08-27,MI,260000000712,2026-10-01,2027-09-30
3720,1,MI,Lapeer,LAPEER COUNTY ROAD COMMISSION,Detroit Salt,Detroit Salt,,2027,seasonal_fill,2000.0,68.79,137580.0,,41,deterministic_pdf,0.92,0.92,0.92,auto_accepted,,2026-08-27 20:03:49,https://www.michigan.gov/dtmb/-/media/Project/Websites/dtmb/Procurement/Contracts/MiDEAL/002/260000000712.pdf?rev=8d4ed14d634d466fa9207bb1d92c2458&hash=AAB40CFD3A7E1C61C7C17CA7044DBB4B,/Users/arshnoorkaur/Downloads/road_salt_tracker/data/raw/MI/doc_1.pdf,2026-08-27,MI,260000000712,2026-10-01,2027-09-30
3721,1,MI,Lapeer,LAPEER COUNTY ROAD COMMISSION,Detroit Salt,Detroit Salt,,2027,seasonal_fill,1500.0,68.79,103185.0,,41,deterministic_pdf,0.92,0.92,0.92,auto_accepted,,2026-08-27 20:03:49,https://www.michigan.gov/dtmb/-/media/Project/Websites/dtmb/Procurement/Contracts/MiDEAL/002/260000000712.pdf?rev=8d4ed14d634d466fa9207bb1d92c2458&hash=AAB40CFD3A7E1C61C7C17CA7044DBB4B,/Users/arshnoorkaur/Downloads/road_salt_tracker/data/raw/MI/doc_1.pdf,2026-08-27,MI,260000000712,2026-10-01,2027-09-30
3722,1,MI,Lapeer,"DRYDEN, VILLAGE OF",Detroit Salt,Detroit Salt,,2027,seasonal_fill,100.0,68.79,6879.0,,41,deterministic_pdf,0.92,0.92,0.92,auto_accepted,,2026-08-27 20:03:49,https://www.michigan.gov/dtmb/-/media/Project/Websites/dtmb/Procurement/Contracts/MiDEAL/002/260000000712.pdf?rev=8d4ed14d634d466fa9207bb1d92c2458&hash=AAB40CFD3A7E1C61C7C17CA7044DBB4B,/Users/arshnoorkaur/Downloads/road_salt_tracker/data/raw/MI/doc_1.pdf,2026-08-27,MI,260000000712,2026-10-01,2027-09-30
3723,1,MI,Lapeer,Dryden Public Schools,Detroit Salt,Detroit Salt,,2027,seasonal_fill,50.0,68.79,3439.5,,41,deterministic_pdf,0.92,0.92,0.92,auto_accepted,,2026-08-27 20:03:49,https://www.michigan.gov/dtmb/-/media/Project/Websites/dtmb/Procurement/Contracts/MiDEAL/002/260000000712.pdf?rev=8d4ed14d634d466fa9207bb1d92c2458&hash=AAB40CFD3A7E1C61C7C17CA7044DBB4B,/Users/arshnoorkaur/Downloads/road_salt_tracker/data/raw/MI/doc_1.pdf,2026-08-27,MI,260000000712,2026-10-01,2027-09-30
3724,1,MI,Lapeer,"IMLAY, CITY OF",Detroit Salt,Detroit Salt,,2027,seasonal_fill,150.0,68.79,10318.5,,41,deterministic_pdf,0.92,0.92,0.92,auto_accepted,,2026-08-27 20:03:49,https://www.michigan.gov/dtmb/-/media/Project/Websites/dtmb/Procurement/Contracts/MiDEAL/002/260000000712.pdf?rev=8d4ed14d634d466fa9207bb1d92c2458&hash=AAB40CFD3A7E1C61C7C17CA7044DBB4B,/Users/arshnoorkaur/Downloads/road_salt_tracker/data/raw/MI/doc_1.pdf,2026-08-27,MI,260000000712,2026-10-01,2027-09-30
3725,1,MI,Lapeer,"NORTH BRANCH, VILLAGE OF",Detroit Salt,Detroit Salt,,2027,seasonal_fill,100.0,68.79,6879.0,,41,deterministic_pdf,0.92,0.92,0.92,auto_accepted,,2026-08-27 20:03:49,https://www.michigan.gov/dtmb/-/media/Project/Websites/dtmb/Procurement/Contracts/MiDEAL/002/260000000712.pdf?rev=8d4ed14d634d466fa9207bb1d92c2458&hash=AAB40CFD3A7E1C61C7C17CA7044DBB4B,/Users/arshnoorkaur/Downloads/road_salt_tracker/data/raw/MI/doc_1.pdf,2026-08-27,MI,260000000712,2026-10-01,2027-09-30
3726,1,MI,Lapeer,"CLIFFORD, VILLAGE OF",Detroit Salt,Detroit Salt,,2027,seasonal_fill,100.0,68.79,6879.0,,41,deterministic_pdf,0.92,0.92,0.92,auto_accepted,,2026-08-27 20:03:49,https://www.michigan.gov/dtmb/-/media/Project/Websites/dtmb/Procurement/Contracts/MiDEAL/002/260000000712.pdf?rev=8d4ed14d634d466fa9207bb1d92c2458&hash=AAB40CFD3A7E1C61C7C17CA7044DBB4B,/Users/arshnoorkaur/Downloads/road_salt_tracker/data/raw/MI/doc_1.pdf,2026-08-27,MI,260000000712,2026-10-01,2027-09-30
3727,1,MI,Lapeer,"LAPEER, CITY OF",Detroit Salt,Detroit Salt,,2027,seasonal_fill,700.0,68.79,48153.0,,41,deterministic_pdf,0.92,0.92,0.92,auto_accepted,,2026-08-27 20:03:49,https://www.michigan.gov/dtmb/-/media/Project/Websites/dtmb/Procurement/Contracts/MiDEAL/002/260000000712.pdf?rev=8d4ed14d634d466fa9207bb1d92c2458&hash=AAB40CFD3A7E1C61C7C17CA7044DBB4B,/Users/arshnoorkaur/Downloads/road_salt_tracker/data/raw/MI/doc_1.pdf,2026-08-27,MI,260000000712,2026-10-01,2027-09-30
3728,1,MI,Lapeer,"ALMONT, VILLAGE OF",Detroit Salt,Detroit Salt,,2027,seasonal_fill,100.0,68.79,6879.0,,41,deterministic_pdf,0.92,0.92,0.92,auto_accepted,,2026-08-27 20:03:49,https://www.michigan.gov/dtmb/-/media/Project/Websites/dtmb/Procurement/Contracts/MiDEAL/002/260000000712.pdf?rev=8d4ed14d634d466fa9207bb1d92c2458&hash=AAB40CFD3A7E1C61C7C17CA7044DBB4B,/Users/arshnoorkaur/Downloads/road_salt_tracker/data/raw/MI/doc_1.pdf,2026-08-27,MI,260000000712,2026-10-01,2027-09-30
3729,1,MI,Sanilac,"LEXINGTON, VILLAGE OF",Detroit Salt,Detroit Salt,,2027,seasonal_fill,50.0,65.21,3260.5,,41,deterministic_pdf,0.92,0.92,0.92,auto_accepted,,2026-08-27 20:03:49,https://www.michigan.gov/dtmb/-/media/Project/Websites/dtmb/Procurement/Contracts/MiDEAL/002/260000000712.pdf?rev=8d4ed14d634d466fa9207bb1d92c2458&hash=AAB40CFD3A7E1C61C7C17CA7044DBB4B,/Users/arshnoorkaur/Downloads/road_salt_tracker/data/raw/MI/doc_1.pdf,2026-08-27,MI,260000000712,2026-10-01,2027-09-30
3730,1,MI,Sanilac,BROWN CITY,Detroit Salt,Detroit Salt,,2027,seasonal_fill,150.0,65.21,9781.5,,41,deterministic_pdf,0.92,0.92,0.92,auto_accepted,,2026-08-27 20:03:49,https://www.michigan.gov/dtmb/-/media/Project/Websites/dtmb/Procurement/Contracts/MiDEAL/002/260000000712.pdf?rev=8d4ed14d634d466fa9207bb1d92c2458&hash=AAB40CFD3A7E1C61C7C17CA7044DBB4B,/Users/arshnoorkaur/Downloads/road_salt_tracker/data/raw/MI/doc_1.pdf,2026-08-27,MI,260000000712,2026-10-01,2027-09-30
3731,1,MI,Sanilac,SANILAC COUNTY ROAD COMMISSION,Detroit Salt,Detroit Salt,,2027,seasonal_fill,450.0,65.21,29344.5,,41,deterministic_pdf,0.92,0.92,0.92,auto_accepted,,2026-08-27 20:03:49,https://www.michigan.gov/dtmb/-/media/Project/Websites/dtmb/Procurement/Contracts/MiDEAL/002/260000000712.pdf?rev=8d4ed14d634d466fa9207bb1d92c2458&hash=AAB40CFD3A7E1C61C7C17CA7044DBB4B,/Users/arshnoorkaur/Downloads/road_salt_tracker/data/raw/MI/doc_1.pdf,2026-08-27,MI,260000000712,2026-10-01,2027-09-30
3732,1,MI,Sanilac,SANILAC COUNTY ROAD COMMISSION,Detroit Salt,Detroit Salt,,2027,seasonal_fill,400.0,65.21,26084.0,,41,deterministic_pdf,0.92,0.92,0.92,auto_accepted,,2026-08-27 20:03:49,https://www.michigan.gov/dtmb/-/media/Project/Websites/dtmb/Procurement/Contracts/MiDEAL/002/260000000712.pdf?rev=8d4ed14d634d466fa9207bb1d92c2458&hash=AAB40CFD3A7E1C61C7C17CA7044DBB4B,/Users/arshnoorkaur/Downloads/road_salt_tracker/data/raw/MI/doc_1.pdf,2026-08-27,MI,260000000712,2026-10-01,2027-09-30
3733,1,MI,Sanilac,SANILAC COUNTY ROAD COMMISSION,Detroit Salt,Detroit Salt,,2027,seasonal_fill,500.0,65.21,32605.0,,41,deterministic_pdf,0.92,0.92,0.92,auto_accepted,,2026-08-27 20:03:49,https://www.michigan.gov/dtmb/-/media/Project/Websites/dtmb/Procurement/Contracts/MiDEAL/002/260000000712.pdf?rev=8d4ed14d634d466fa9207bb1d92c2458&hash=AAB40CFD3A7E1C61C7C17CA7044DBB4B,/Users/arshnoorkaur/Downloads/road_salt_tracker/data/raw/MI/doc_1.pdf,2026-08-27,MI,260000000712,2026-10-01,2027-09-30
3734,1,MI,Sanilac,SANILAC COUNTY ROAD COMMISSION,Detroit Salt,Detroit Salt,,2027,seasonal_fill,300.0,65.21,19563.0,,41,deterministic_pdf,0.92,0.92,0.92,auto_accepted,,2026-08-27 20:03:49,https://www.michigan.gov/dtmb/-/media/Project/Websites/dtmb/Procurement/Contracts/MiDEAL/002/260000000712.pdf?rev=8d4ed14d634d466fa9207bb1d92c2458&hash=AAB40CFD3A7E1C61C7C17CA7044DBB4B,/Users/arshnoorkaur/Downloads/road_salt_tracker/data/raw/MI/doc_1.pdf,2026-08-27,MI,260000000712,2026-10-01,2027-09-30
